,0,1,2,3,4
85,408.50426944264524,52.150766193567264,1923.4579965209755,22.365790657220646,52.150766193567264
86,413.42429279251195,52.94272624204507,1976.4007227630204,22.717249686931268,52.94272624204507
87,418.28497912547095,52.59309059405051,2028.9938133570708,23.056747879057625,52.59309059405051
88,422.9388166186738,51.336995039382366,2080.330808396453,23.374503465128686,51.336995039382366
89,427.6376596086717,48.05453071031608,2128.385339106769,23.648725990075214,48.05453071031608
90,432.6435861418291,64.89858639613834,2193.2839255029076,24.10202115937261,64.89858639613834
91,437.3353430296076,53.38463681010505,2246.6685623130124,24.42031045992405,53.38463681010505
92,442.5005695750254,52.78375714641345,2299.452319459426,24.725293757628233,52.78375714641345
93,447.37745897863823,55.34583835095354,2354.7981578103795,25.051044232025315,55.34583835095354
94,452.4126213581422,53.785503220208405,2408.583661030588,25.353512221374608,53.785503220208405
95,457.39913768520546,46.31709711397769,2454.9007581445653,25.571882897339222,46.31709711397769
96,461.67469858253355,60.55746423105923,2515.4582223756247,25.93255899356314,60.55746423105923
97,466.3397081267422,50.53786587287371,2565.9960882484984,26.183633553556106,50.53786587287371
98,471.344981293421,71.11843933172865,2637.114527580227,26.63752048060835,71.11843933172865
99,476.5702168481796,52.94411791223039,2690.0586454924573,26.900586454924575,52.94411791223039
100,481.2487326075487,68.394504736376,2758.4531502288332,27.31141732899835,68.394504736376
101,485.6232126187434,69.7724027937942,2828.2255530226275,27.727701500221837,69.7724027937942
102,490.07511476370064,70.00047159507479,2898.2260246177025,28.13811674386119,70.00047159507479
